provider_id,holding_company,technology_code,technology_code_desc,location_count_res,unit_count_res,location_count_bus,unit_count_bus
240036,"FireServe, LLC",70,Unlicensed Fixed Wireless,97669,128551,97669,128551
240037,Fort Pierce Utilities Authority,50,Fiber to the Premises,507,922,582,1089
240038,Frank Howard TV Cable Inc.,40,Cable,4021,4021,4021,4021
240041,Google LLC,50,Fiber to the Premises,1260296,1740798,28837,124602
240041,Google LLC,70,Unlicensed Fixed Wireless,0,0,3931,123803
240044,Highland Communication Services,50,Fiber to the Premises,3944,5200,3944,5200
240046,"Hughes Computer Services, Inc.",70,Unlicensed Fixed Wireless,308,363,0,0
240056,LTD Broadband LLC,50,Fiber to the Premises,15563,18330,2545,4011
240056,LTD Broadband LLC,70,Unlicensed Fixed Wireless,228569,265922,85616,115882
240058,Mid-Hudson Cablevision,40,Cable,29566,38957,29566,38957
240058,Mid-Hudson Cablevision,50,Fiber to the Premises,13441,18933,13441,18933
240058,Mid-Hudson Cablevision,70,Unlicensed Fixed Wireless,520,583,3,3
240061,Montana Opticom LLC,50,Fiber to the Premises,19850,32996,19850,32996
240062,"Mountain Communications, LLC",50,Fiber to the Premises,4011,4773,4011,4773
240063,Murray Electric System,40,Cable,5441,7680,5441,7680
240063,Murray Electric System,50,Fiber to the Premises,0,0,786,1205
240064,Nelson County Cablevision Corp.,50,Fiber to the Premises,2959,3972,2959,3972
240065,"Nelsonville TV Cable, Inc.",40,Cable,10192,12391,10192,12391
240066,netBlazr Inc.,70,Unlicensed Fixed Wireless,55,371,81,1017
240068,"Neu Ventures, Inc.",40,Cable,4836,5155,4836,5155
240068,"Neu Ventures, Inc.",70,Unlicensed Fixed Wireless,9106,10770,9106,10770
240081,Reinbeck Municipal Telecommunications Utility,40,Cable,704,763,93,107
240081,Reinbeck Municipal Telecommunications Utility,70,Unlicensed Fixed Wireless,1145,1267,327,357
240085,Scottsboro Electric Power Board,40,Cable,6143,7830,6143,7830
240085,Scottsboro Electric Power Board,50,Fiber to the Premises,6143,7830,6143,7830
240090,"Stowe Communications, LLC",40,Cable,2476,3830,2476,3830
240090,"Stowe Communications, LLC",50,Fiber to the Premises,1549,2265,1549,2265
240102,Jefferson County Cable,40,Cable,12405,13599,12405,13599
240102,Jefferson County Cable,50,Fiber to the Premises,998,1069,998,1069
240109,Montana Internet Corporation,50,Fiber to the Premises,698,930,698,930
240109,Montana Internet Corporation,70,Unlicensed Fixed Wireless,27138,35305,27138,35305
240109,Montana Internet Corporation,72,LBR Fixed Wireless,26414,34390,26414,34390
240110,"Public Utility District of Grant County, Washington",50,Fiber to the Premises,38352,46280,0,0
240119,Transtelco Holding,50,Fiber to the Premises,0,0,38,188
240119,Transtelco Holding,70,Unlicensed Fixed Wireless,0,0,4,7
250003,"360 Communications, LLC (OR & WA)",70,Unlicensed Fixed Wireless,18073,23475,18073,23475
250014,"Arbuckle Communications, LLC",70,Unlicensed Fixed Wireless,30319,34319,30319,34319
250014,"Arbuckle Communications, LLC",71,Licensed Fixed Wireless,38829,44601,38829,44601
250014,"Arbuckle Communications, LLC",72,LBR Fixed Wireless,40400,46393,40400,46393
250027,City of Lebanon Utilities,50,Fiber to the Premises,0,0,6,6
250027,City of Lebanon Utilities,70,Unlicensed Fixed Wireless,10004,11897,10004,11897
250028,"Collins Communications, LLC",70,Unlicensed Fixed Wireless,24647,31456,24647,31456
250045,Gunby Communications Inc.,70,Unlicensed Fixed Wireless,146,171,41,54
250046,Hinson Communications Inc.,50,Fiber to the Premises,0,0,22,60
250066,"Ridgetop Networks, LLC",10,Copper,1,1,1,1
250066,"Ridgetop Networks, LLC",70,Unlicensed Fixed Wireless,1123,1330,1123,1330
250069,Satellite Operations Inc.,40,Cable,1617,1744,10,11
250069,Satellite Operations Inc.,50,Fiber to the Premises,222,235,0,0
250070,Servpac Inc.,10,Copper,0,0,94,984
250070,Servpac Inc.,50,Fiber to the Premises,0,0,157,3452
250070,Servpac Inc.,70,Unlicensed Fixed Wireless,0,0,3,11
250081,"Urban Communications, Inc.",70,Unlicensed Fixed Wireless,991,1366,321,550
250085,"Wireless Data Net, LLC",50,Fiber to the Premises,102,107,102,107
250085,"Wireless Data Net, LLC",70,Unlicensed Fixed Wireless,8704,9446,8704,9446
250085,"Wireless Data Net, LLC",72,LBR Fixed Wireless,3618,3921,3618,3921
250090,Wyoming.Com,10,Copper,1899,2416,466,813
250090,Wyoming.Com,50,Fiber to the Premises,263,363,173,301
250090,Wyoming.Com,70,Unlicensed Fixed Wireless,23967,28295,4210,7117
250090,Wyoming.Com,72,LBR Fixed Wireless,25142,30886,3855,7135
250099,Resonance Broadband LLC,70,Unlicensed Fixed Wireless,1695,1921,1695,1921
250102,Rural Farm Networks LLC,70,Unlicensed Fixed Wireless,250,260,0,0
260000,"Farmers Telecommunications Cooperative, Inc.",50,Fiber to the Premises,34755,39110,34755,39110
260003,Bertram Communications LLC,70,Unlicensed Fixed Wireless,630970,842457,630970,842457
260003,Bertram Communications LLC,71,Licensed Fixed Wireless,68475,89259,68475,89259
260005,"Celito Communications, Inc.",50,Fiber to the Premises,6,43,91,997
260007,City of Burbank/Burbank Water and Power,50,Fiber to the Premises,0,0,156,616
260009,Columbia Power and Water Systems,40,Cable,16025,20190,546,1214
260009,Columbia Power and Water Systems,50,Fiber to the Premises,1131,1172,0,0
260010,Concept Communication Corp.,40,Cable,1891,2221,1891,2221
260010,Concept Communication Corp.,50,Fiber to the Premises,1239,1468,1239,1468
260016,Digi Comm Enterprises LLC,70,Unlicensed Fixed Wireless,20713,26477,20713,26477
260017,District of Columbia Government/Office of the Chief Technology Officer,50,Fiber to the Premises,0,0,55,605
260019,"G5 Internet, LLC",70,Unlicensed Fixed Wireless,8518,9437,8250,9149
260025,Broadband on Demand LLC,70,Unlicensed Fixed Wireless,38630,44994,38630,44994
260038,Radio Link Internet,50,Fiber to the Premises,173,274,173,274
260038,Radio Link Internet,70,Unlicensed Fixed Wireless,19182,20889,19182,20889
260042,Roller Network LLC,10,Copper,0,0,4,52
260042,Roller Network LLC,70,Unlicensed Fixed Wireless,0,0,4,6
260042,Roller Network LLC,71,Licensed Fixed Wireless,0,0,4,4
260049,SMR Communications,40,Cable,901,1013,901,1013
260049,SMR Communications,50,Fiber to the Premises,80,95,80,95
260051,Spry Wireless Communications Inc.,70,Unlicensed Fixed Wireless,96008,125672,96008,125672
260052,Succeed.Net,70,Unlicensed Fixed Wireless,185042,240747,185042,240747
260056,Total Highspeed LLC,50,Fiber to the Premises,15970,17325,15970,17325
260056,Total Highspeed LLC,70,Unlicensed Fixed Wireless,178476,210878,178476,210878
260062,WVVA.net Inc.,50,Fiber to the Premises,1983,2126,599,735
260062,WVVA.net Inc.,70,Unlicensed Fixed Wireless,6082,6855,1650,2282
260062,WVVA.net Inc.,72,LBR Fixed Wireless,8724,9690,1858,2553
260068,"SnowCloud Services, LLC",71,Licensed Fixed Wireless,3558,6294,3558,6294
260069,Spanish Fork City,40,Cable,12633,13735,12633,13735
260069,Spanish Fork City,50,Fiber to the Premises,12633,13735,12633,13735
260070,Warm Springs Telecommunications Company,70,Unlicensed Fixed Wireless,1113,1827,1113,1827
270002,1 Point Communications,50,Fiber to the Premises,18,20,2,3
270002,1 Point Communications,70,Unlicensed Fixed Wireless,30,33,2,2
270006,AFES Network Services LLC,70,Unlicensed Fixed Wireless,16473,21370,16473,21370
270009,AirRunner Networks LLC,70,Unlicensed Fixed Wireless,619,775,619,775
270011,"Alyrica Networks, Inc.",10,Copper,35,244,2,4
270011,"Alyrica Networks, Inc.",50,Fiber to the Premises,1394,1670,1369,1411
270011,"Alyrica Networks, Inc.",70,Unlicensed Fixed Wireless,112043,156423,108694,152786
270011,"Alyrica Networks, Inc.",71,Licensed Fixed Wireless,97925,136083,97545,135570
270011,"Alyrica Networks, Inc.",72,LBR Fixed Wireless,35901,49611,35898,49608
270012,Aristotle Unified Communications Inc.,50,Fiber to the Premises,161,185,47,51
270012,Aristotle Unified Communications Inc.,72,LBR Fixed Wireless,71540,88461,18467,31682
270014,Bowling Green Municipal Utilities,50,Fiber to the Premises,0,0,583,1689
270016,Bethesda Wireless LLC,50,Fiber to the Premises,10,10,10,10
270016,Bethesda Wireless LLC,70,Unlicensed Fixed Wireless,1272,1395,1,1
270020,"Cal.net, Inc.",70,Unlicensed Fixed Wireless,298448,376948,298448,376948
270020,"Cal.net, Inc.",71,Licensed Fixed Wireless,52320,64547,52320,64547
270020,"Cal.net, Inc.",72,LBR Fixed Wireless,533814,702133,533814,702133
270023,"City of Richmond, Indiana",50,Fiber to the Premises,0,0,1897,3266
270023,"City of Richmond, Indiana",70,Unlicensed Fixed Wireless,18,18,1897,3266
270024,City of Wyandotte,40,Cable,10017,13189,10017,13189
270024,City of Wyandotte,50,Fiber to the Premises,1,9,6,18
270025,"ClearSKY Systems, Inc.",70,Unlicensed Fixed Wireless,49026,57343,49026,57343
270026,"CloudWyze, Inc.",50,Fiber to the Premises,7227,8505,29,29
270027,Columbia Energy LLC,50,Fiber to the Premises,566,720,566,720
270027,Columbia Energy LLC,70,Unlicensed Fixed Wireless,9449,11264,9449,11264
270027,Columbia Energy LLC,71,Licensed Fixed Wireless,18412,22163,18412,22163
270051,"Impulse Internet Services, LLC",50,Fiber to the Premises,11,35,29,82
270051,"Impulse Internet Services, LLC",70,Unlicensed Fixed Wireless,12,30,25,46
270061,Maxwire Inc.,70,Unlicensed Fixed Wireless,10446,12272,10446,12272
270061,Maxwire Inc.,72,LBR Fixed Wireless,8432,10001,8432,10001
270062,"Medicine Wheel Website Design, Inc.",50,Fiber to the Premises,58,81,58,81
270062,"Medicine Wheel Website Design, Inc.",70,Unlicensed Fixed Wireless,954,1092,954,1092
270063,"MontanaSky Networks, Inc.",50,Fiber to the Premises,2549,3180,2549,3180
270063,"MontanaSky Networks, Inc.",70,Unlicensed Fixed Wireless,5356,7452,5356,7452
270063,"MontanaSky Networks, Inc.",71,Licensed Fixed Wireless,21069,28179,21069,28179
270065,Noize Communications LLC,70,Unlicensed Fixed Wireless,12309,13767,12309,13767
270073,Sky Valley Network LLC,70,Unlicensed Fixed Wireless,968,1120,57,80
270074,"Skywave Wireless, Inc.",50,Fiber to the Premises,3227,3782,3227,3782
270074,"Skywave Wireless, Inc.",70,Unlicensed Fixed Wireless,6954,7908,6954,7908
270077,SonicNet Inc.,50,Fiber to the Premises,198,225,6,6
270077,SonicNet Inc.,70,Unlicensed Fixed Wireless,4098,4774,0,0
270077,SonicNet Inc.,71,Licensed Fixed Wireless,2856,3340,0,0
270084,TC LLC,40,Cable,504,508,504,508
270084,TC LLC,50,Fiber to the Premises,60,63,60,63
270084,TC LLC,70,Unlicensed Fixed Wireless,906,1067,906,1067
270090,CG Computer Works LLC,50,Fiber to the Premises,9015,9603,9015,9603
270090,CG Computer Works LLC,70,Unlicensed Fixed Wireless,1860,1997,1860,1997
270096,"Velocity Broadband Internet, Inc.",70,Unlicensed Fixed Wireless,3166,3546,3166,3546
270099,"Western Communications, Inc.",70,Unlicensed Fixed Wireless,275,367,275,367
270101,"WireFree Communications, Inc.",70,Unlicensed Fixed Wireless,32988,37969,33308,38489
270115,Webhiway Communications LLC,70,Unlicensed Fixed Wireless,77,100,2,4
280001,Cogeco Cable Holdings II Inc.,40,Cable,1165535,1607376,1165535,1607376
280001,Cogeco Cable Holdings II Inc.,50,Fiber to the Premises,68623,138943,68623,138943
280004,"Air Link Rural Broadband, LLC",50,Fiber to the Premises,4482,4821,4482,4821
280004,"Air Link Rural Broadband, LLC",70,Unlicensed Fixed Wireless,37323,42092,37323,42092
280005,Aureon Network Services Inc.,10,Copper,58,255,254,727
280005,Aureon Network Services Inc.,40,Cable,3,6,26,188
280005,Aureon Network Services Inc.,50,Fiber to the Premises,5,162,322,981
280010,Borough of Kutztown,50,Fiber to the Premises,1673,2810,0,0
280011,"James Bouse Enterprises, LLC",50,Fiber to the Premises,5216,6471,5216,6471
280011,"James Bouse Enterprises, LLC",70,Unlicensed Fixed Wireless,4603,5621,4603,5621
280014,City of Longmont,50,Fiber to the Premises,30381,45371,30381,45371
280017,"Co-Mo Electric Cooperative, Inc.",50,Fiber to the Premises,41369,47146,41369,47146
280020,"Eastern Shore Communications, LLC",50,Fiber to the Premises,1482,2002,1482,2002
280020,"Eastern Shore Communications, LLC",70,Unlicensed Fixed Wireless,6441,15429,6441,15429
280024,FractalVision,70,Unlicensed Fixed Wireless,1115,1351,1115,1351
280035,Mile High Networks,70,Unlicensed Fixed Wireless,59549,71390,59549,71390
280042,Outback Internet LLC,70,Unlicensed Fixed Wireless,962,1109,962,1109
280046,"Professional Satellite Services, Inc.",70,Unlicensed Fixed Wireless,892,1130,892,1130
280047,"Rayfield Communications, Inc.",10,Copper,0,0,1,5
280047,"Rayfield Communications, Inc.",70,Unlicensed Fixed Wireless,1012,1381,1012,1381
280052,"San Juan Cable, Inc.",40,Cable,1777,2274,1777,2274
280052,"San Juan Cable, Inc.",50,Fiber to the Premises,45,58,45,58
280057,"Tekify, LLC",50,Fiber to the Premises,659,910,659,910
280057,"Tekify, LLC",70,Unlicensed Fixed Wireless,105840,154604,105828,154596
280061,Tsunami-Wireless,70,Unlicensed Fixed Wireless,2304,2937,2304,2937
280063,Veloxnet Inc.,50,Fiber to the Premises,155,163,155,163
280063,Veloxnet Inc.,70,Unlicensed Fixed Wireless,228,944,115,825
280063,Veloxnet Inc.,72,LBR Fixed Wireless,85,89,85,89
280067,"Rural Connect, LLC",71,Licensed Fixed Wireless,50269,56327,9026,13054
280068,"Zirkel Wireless, LLC",70,Unlicensed Fixed Wireless,8195,16403,8124,16304
280068,"Zirkel Wireless, LLC",71,Licensed Fixed Wireless,14611,24704,14611,24704
280069,ZMP Holding Company,10,Copper,78,83,83,88
280069,ZMP Holding Company,50,Fiber to the Premises,496,579,633,717
280069,ZMP Holding Company,70,Unlicensed Fixed Wireless,1303,1454,1536,1744
280073,LARIAT,50,Fiber to the Premises,2,24,2,24
280073,LARIAT,70,Unlicensed Fixed Wireless,9838,15452,9838,15452
280073,LARIAT,71,Licensed Fixed Wireless,9838,15452,9838,15452
280075,EastSierra.Net,70,Unlicensed Fixed Wireless,173,299,51,56
280078,"Horizon Cable TV, Inc.",40,Cable,2001,2497,2001,2497
280078,"Horizon Cable TV, Inc.",50,Fiber to the Premises,592,786,592,786
290004,"AtLink Services, LLC",50,Fiber to the Premises,67,75,15,72
290004,"AtLink Services, LLC",70,Unlicensed Fixed Wireless,8321,9512,1636,2666
290004,"AtLink Services, LLC",71,Licensed Fixed Wireless,87724,104748,17986,28305
290004,"AtLink Services, LLC",72,LBR Fixed Wireless,149344,174290,14350,25406
290006,"AirFiber, Inc.",70,Unlicensed Fixed Wireless,50300,67232,50300,67232
290006,"AirFiber, Inc.",71,Licensed Fixed Wireless,14865,18014,14865,18014
290007,Alamo Broadband Inc.,50,Fiber to the Premises,9,12,9,12
290007,Alamo Broadband Inc.,70,Unlicensed Fixed Wireless,156,296,120,250
290008,AlignTec Inc.,50,Fiber to the Premises,8,18,0,0
290008,AlignTec Inc.,70,Unlicensed Fixed Wireless,14282,18501,0,0
290008,AlignTec Inc.,71,Licensed Fixed Wireless,1,1,0,0
290009,ALTIUS Communications LLC,70,Unlicensed Fixed Wireless,155914,191034,155914,191034
290009,ALTIUS Communications LLC,72,LBR Fixed Wireless,110027,142242,110027,142242
290010,AMG Technology Investment Group LLC,50,Fiber to the Premises,11323,12943,11323,12943
290010,AMG Technology Investment Group LLC,70,Unlicensed Fixed Wireless,1391927,1731249,1391927,1731249
290010,AMG Technology Investment Group LLC,71,Licensed Fixed Wireless,1794464,2206001,1794464,2206001
290010,AMG Technology Investment Group LLC,72,LBR Fixed Wireless,295781,387276,295781,387276
290015,"Bear River Communications, LLC",70,Unlicensed Fixed Wireless,7267,7995,6708,7426
290016,"Believe Wireless, LLC",50,Fiber to the Premises,2,13,2,13
290016,"Believe Wireless, LLC",70,Unlicensed Fixed Wireless,712685,1128775,712685,1128775
290018,Pocomoke Holdings,50,Fiber to the Premises,222,232,224,235
290018,Pocomoke Holdings,70,Unlicensed Fixed Wireless,28804,35784,28804,35784
290018,Pocomoke Holdings,71,Licensed Fixed Wireless,253779,341662,253779,341662
290031,"Computer Techniques, Inc.",50,Fiber to the Premises,16590,19177,16590,19177
290037,"Digital Connections, Inc.",50,Fiber to the Premises,6528,7269,6528,7269
290039,"DMCI Broadband, LLC",50,Fiber to the Premises,310,330,310,330
290039,"DMCI Broadband, LLC",70,Unlicensed Fixed Wireless,22819,25567,22819,25567
290039,"DMCI Broadband, LLC",71,Licensed Fixed Wireless,15347,17618,15347,17618
290042,"Electronic Corporate Pages, Inc.",70,Unlicensed Fixed Wireless,169955,215701,169955,215701
290048,"Extreme Broadband, Inc.",40,Cable,922,1012,922,1012
290051,Grand County Internet Services Inc.,70,Unlicensed Fixed Wireless,3247,3978,3023,3735
290051,Grand County Internet Services Inc.,72,LBR Fixed Wireless,1189,2298,1188,2297
290052,In The Stix Broadband LLC,50,Fiber to the Premises,312,349,312,349
290052,In The Stix Broadband LLC,70,Unlicensed Fixed Wireless,53170,68077,52586,67427
290052,In The Stix Broadband LLC,72,LBR Fixed Wireless,11133,13850,11133,13850
290053,Innovative Financial Technologies LLC,10,Copper,55,868,55,868
290053,Innovative Financial Technologies LLC,40,Cable,4999,5460,4999,5460
290053,Innovative Financial Technologies LLC,50,Fiber to the Premises,6093,6805,6093,6805
290053,Innovative Financial Technologies LLC,70,Unlicensed Fixed Wireless,90268,118259,89462,117291
290053,Innovative Financial Technologies LLC,72,LBR Fixed Wireless,15050,17861,15050,17861
290057,"Interstate Wireless, Inc.",70,Unlicensed Fixed Wireless,1159,1260,0,0
290058,JMZ Corporation,50,Fiber to the Premises,7113,7863,7113,7863
290058,JMZ Corporation,70,Unlicensed Fixed Wireless,133505,191785,133505,191785
290058,JMZ Corporation,72,LBR Fixed Wireless,12863,16903,12863,16903
290061,Lake Region Technology & Communications LLC,50,Fiber to the Premises,22909,27616,22909,27616
290065,LV.Net LLC,70,Unlicensed Fixed Wireless,728528,1084513,728528,1084513
290074,Northern Arapaho Tribal Industries,50,Fiber to the Premises,309,361,309,361
290074,Northern Arapaho Tribal Industries,70,Unlicensed Fixed Wireless,11446,13769,11446,13769
290075,Northwest Open Access Network,50,Fiber to the Premises,3255,3969,1462,2879
290079,"Portative Technologies, LLC",70,Unlicensed Fixed Wireless,5568,6549,960,1405
290087,Rural Broadband Network Services LLC,70,Unlicensed Fixed Wireless,1034,1258,170,270
290091,SmartBurst LLC,70,Unlicensed Fixed Wireless,4098,5147,4079,5124
290091,SmartBurst LLC,72,LBR Fixed Wireless,47,56,47,56
290093,"Sound Internet Services, Inc.",10,Copper,65,423,65,423
290093,"Sound Internet Services, Inc.",50,Fiber to the Premises,352,657,352,657
290093,"Sound Internet Services, Inc.",70,Unlicensed Fixed Wireless,1196,2339,1196,2339
290097,"Splash Wireless Internet, LLC",70,Unlicensed Fixed Wireless,18970,22505,18970,22505
290099,"Taos Net, LLC",70,Unlicensed Fixed Wireless,12992,17908,12992,17908
290103,TELE-PAGE Inc.,70,Unlicensed Fixed Wireless,566,682,566,682
290105,Television Association of Republic,40,Cable,573,740,573,740
290105,Television Association of Republic,50,Fiber to the Premises,67,107,67,107
290105,Television Association of Republic,70,Unlicensed Fixed Wireless,1051,1211,1051,1211
290106,The Junction Internet LLC,70,Unlicensed Fixed Wireless,34040,38966,34167,39105
